profile,mode,phase,layer,path,component,count,total_ms,mean_ms,median_ms,p90_ms,p99_ms,min_ms,max_ms
full_fp_eager_layer,full_fp,decode,6,fp,post_attn_norm,31,0.21267200075089931,0.0068603871209967525,0.006752000190317631,0.007199999876320362,0.007331200083717704,0.006624000146985054,0.007360000163316727
full_fp_eager_layer,full_fp,decode,6,fp,total,31,80.44060730934143,2.5948583003013366,2.5942399501800537,2.5981760025024414,2.6036223649978636,2.5905280113220215,2.605695962905884
full_fp_eager_layer,full_fp,decode,7,fp,attention,31,16.672704100608826,0.5378291645357686,0.5377920269966125,0.5394560098648071,0.5397792041301728,0.5354880094528198,0.539903998374939
full_fp_eager_layer,full_fp,decode,7,fp,input_norm,31,0.22502399934455752,0.0072588386885341135,0.00723200011998415,0.007455999962985516,0.007727999985218048,0.007071999832987785,0.0077760000713169575
full_fp_eager_layer,full_fp,decode,7,fp,mlp,31,63.40336012840271,2.045269681561378,2.0451200008392334,2.04803204536438,2.0492639541625977,2.041248083114624,2.0496959686279297
full_fp_eager_layer,full_fp,decode,7,fp,post_attn_norm,31,0.20864000264555216,0.0067303226659855536,0.006719999946653843,0.00684799998998642,0.0071680000983178616,0.006560000125318766,0.0071680000983178616
full_fp_eager_layer,full_fp,decode,7,fp,total,31,80.65811109542847,2.6018745514654342,2.601759910583496,2.6042559146881104,2.6063199758529665,2.598975896835327,2.6071360111236572
full_fp_eager_layer,full_fp,decode,8,fp,attention,31,16.638239979743958,0.536717418701418,0.5367040038108826,0.5378559827804565,0.538288003206253,0.5348160266876221,0.5384320020675659
full_fp_eager_layer,full_fp,decode,8,fp,input_norm,31,0.22841599956154823,0.007368258050372524,0.0072639998979866505,0.0077760000713169575,0.007996799983084201,0.006976000033318996,0.008063999935984612
full_fp_eager_layer,full_fp,decode,8,fp,mlp,31,63.435712575912476,2.0463133089004026,2.0451200008392334,2.0471999645233154,2.0715007543563844,2.0415360927581787,2.0815999507904053
full_fp_eager_layer,full_fp,decode,8,fp,post_attn_norm,31,0.20969600044190884,0.006764387111029317,0.006719999946653843,0.007071999832987785,0.007190399942919612,0.006463999859988689,0.007199999876320362
full_fp_eager_layer,full_fp,decode,8,fp,total,31,80.66019225120544,2.6019416855227564,2.6009600162506104,2.6031999588012695,2.627471947669983,2.5972800254821777,2.6373119354248047
full_fp_eager_layer,full_fp,decode,9,fp,attention,31,16.597471952438354,0.5354023210463985,0.5355520248413086,0.5364800095558167,0.5369504213333129,0.5336319804191589,0.537056028842926
full_fp_eager_layer,full_fp,decode,9,fp,input_norm,31,0.22627200046554208,0.007299096789211035,0.00723200011998415,0.007584000006318092,0.0077247998211532835,0.007071999832987785,0.00774399982765317
full_fp_eager_layer,full_fp,decode,9,fp,mlp,31,63.03731107711792,2.033461647648965,2.033440113067627,2.0357120037078857,2.037961554527283,2.0288000106811523,2.0385279655456543
full_fp_eager_layer,full_fp,decode,9,fp,post_attn_norm,31,0.21174400206655264,0.0068304516795662145,0.006783999968320131,0.007135999854654074,0.007286400068551302,0.006560000125318766,0.007296000141650438
