profile,mode,execution_mode,detail,event_type,phase,stage,count,total_ms,mean_ms,median_ms,p90_ms,p99_ms,min_ms,max_ms
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,decode,gpu.layer.24.fp.input_norm,31,4.185827,0.13502667741935484,0.133949,0.138109,0.15345519999999999,0.128701,0.156028
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,decode,gpu.layer.24.fp.post_attn_norm,31,4.441506,0.1432743870967742,0.141692,0.150205,0.1594911,0.135677,0.161277
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,decode,gpu.layer.24.ptq.attention,31,30.140346,0.9722692258064516,0.975979,0.996523,1.0163748,0.922284,1.022346
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,decode,gpu.layer.24.ptq.mlp,31,16.622561,0.5362116451612903,0.532405,0.550388,0.5712235,0.518325,0.577396
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,decode,gpu.layer.24.ptq.total,31,60.432213,1.9494262258064516,1.946934,1.990069,2.0062229,1.889463,2.007413
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,decode,gpu.layer.25.fp.input_norm,31,4.216166,0.13600535483870968,0.134654,0.142941,0.1503675,0.131037,0.150972
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,decode,gpu.layer.25.fp.post_attn_norm,31,4.370052,0.1409694193548387,0.140509,0.144444,0.1573755,0.130781,0.15894
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,decode,gpu.layer.25.ptq.attention,31,29.984092,0.9672287741935484,0.969291,0.979531,1.0064327,0.938092,1.013546
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,decode,gpu.layer.25.ptq.mlp,31,16.454494,0.5307901290322581,0.529588,0.542292,0.5479087,0.519476,0.548629
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,decode,gpu.layer.25.ptq.total,31,60.025953,1.936321064516129,1.934007,1.97471,1.9885013,1.8974,1.993589
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,decode,gpu.layer.26.fp.input_norm,31,4.175718,0.1347005806451613,0.133981,0.139901,0.146013,0.129757,0.146685
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,decode,gpu.layer.26.fp.post_attn_norm,31,4.378627,0.1412460322580645,0.139581,0.151325,0.1540539,0.128893,0.154524
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,decode,gpu.layer.26.ptq.attention,31,30.026591,0.9685997096774194,0.96414,0.988683,1.0246372000000001,0.934764,1.029994
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,decode,gpu.layer.26.ptq.mlp,31,16.560641,0.5342142258064516,0.534068,0.551732,0.5551370999999999,0.513621,0.555252
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,decode,gpu.layer.26.ptq.total,31,60.088282,1.9383316774193549,1.935223,1.97087,2.0281515,1.884408,2.028276
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,decode,gpu.layer.27.fp.input_norm,31,4.198694,0.13544174193548386,0.133149,0.141853,0.16118419999999997,0.129565,0.168893
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,decode,gpu.layer.27.fp.post_attn_norm,31,4.354242,0.14045941935483872,0.140061,0.142685,0.1548635,0.134269,0.155612
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,decode,gpu.layer.27.ptq.attention,31,31.311678,1.010054129032258,0.976043,1.046313,1.5778960999999996,0.942092,1.801562
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,decode,gpu.layer.27.ptq.mlp,31,16.425028,0.5298396129032258,0.529397,0.544692,0.5486152,0.509877,0.549364
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,decode,gpu.layer.27.ptq.total,31,61.253314,1.9759133548387098,1.94639,2.012821,2.5706455999999998,1.88476,2.805092
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,decode,gpu.layer.28.fp.input_norm,31,4.194505,0.13530661290322582,0.133757,0.144061,0.1535298,0.129085,0.154173
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,decode,gpu.layer.28.fp.post_attn_norm,31,4.4273,0.14281612903225807,0.140157,0.149853,0.1697218,0.132381,0.172381
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,decode,gpu.layer.28.ptq.attention,31,29.995325,0.9675911290322581,0.962667,0.994379,1.0417475999999999,0.923757,1.05201
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,decode,gpu.layer.28.ptq.mlp,31,16.642367,0.5368505483870968,0.536212,0.552884,0.5634824,0.518133,0.566324
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,decode,gpu.layer.28.ptq.total,31,60.258712,1.9438294193548387,1.936982,2.004213,2.0491844,1.885016,2.065907
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,decode,gpu.layer.29.fp.input_norm,31,4.1958779999999996,0.13535090322580645,0.134269,0.140541,0.1500891,0.12547,0.151452
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,decode,gpu.layer.29.fp.post_attn_norm,31,4.391171,0.14165067741935483,0.140989,0.149149,0.1519195,0.135101,0.152284
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,decode,gpu.layer.29.ptq.attention,31,30.015104,0.9682291612903225,0.964364,0.996362,1.0071242999999999,0.932364,1.008171
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,decode,gpu.layer.29.ptq.mlp,31,16.359269,0.5277183548387097,0.5277,0.536437,0.5438375999999999,0.515733,0.54594
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,decode,gpu.layer.29.ptq.total,31,59.930204,1.9332323870967743,1.931734,1.974198,1.9919954,1.88428,1.995125
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,decode,gpu.layer.30.fp.input_norm,31,4.156745,0.13408854838709677,0.132925,0.138237,0.142573,0.129245,0.142621
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,decode,gpu.layer.30.fp.post_attn_norm,31,4.425697,0.14276441935483872,0.141693,0.152093,0.1579,0.134974,0.157948
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,decode,gpu.layer.30.ptq.attention,31,29.869026,0.9635169677419355,0.957483,0.987466,1.0061799,0.934092,1.008234
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,decode,gpu.layer.30.ptq.mlp,31,16.601821,0.5355426129032258,0.533524,0.550228,0.55562,0.519445,0.555668
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,decode,gpu.layer.30.ptq.total,31,60.004637,1.9356334516129032,1.934423,1.97199,1.9833301,1.887383,1.983637
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,decode,gpu.layer.31.fp.input_norm,31,4.168357,0.13446312903225807,0.134365,0.138877,0.1446626,0.129533,0.144701
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,decode,gpu.layer.31.fp.post_attn_norm,31,4.367618,0.14089090322580644,0.139741,0.148093,0.1585531,0.131997,0.158716
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,decode,gpu.layer.31.ptq.attention,31,29.932803,0.9655742903225807,0.96558,0.989387,1.0169444,0.930573,1.024202
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,decode,gpu.layer.31.ptq.mlp,31,16.349958,0.527418,0.527541,0.542965,0.5586507,0.513877,0.563028
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,decode,gpu.layer.31.ptq.total,31,59.797408,1.9289486451612903,1.926871,1.954742,2.0248117,1.872248,2.039413
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,decode,gpu.layer.32.fp.input_norm,31,4.158661,0.13415035483870968,0.133469,0.137181,0.1470242,0.128637,0.147197
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,decode,gpu.layer.32.fp.post_attn_norm,31,4.405571,0.1421151935483871,0.140861,0.15094,0.1528962,0.133341,0.152925
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,decode,gpu.layer.32.ptq.attention,31,29.865087,0.9633899032258064,0.959211,0.989579,1.030506,0.93342,1.035498
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,decode,gpu.layer.32.ptq.mlp,31,16.524127,0.5330363548387097,0.530613,0.546708,0.5482696,0.514965,0.548788
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,decode,gpu.layer.32.ptq.total,31,59.891194999999996,1.9319740322580645,1.931254,1.965046,2.0109938,1.880504,2.021237
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,decode,gpu.model_forward,31,1970.962213,63.57942622580645,63.620592,64.253123,64.66953029999999,62.593382,64.740693
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,decode,gpu.sample_postprocess,31,1.706969,0.05506351612903226,0.053982,0.059838,0.0694287,0.048671,0.070974
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,decode,gpu.sampler,31,13.733629,0.4430202903225806,0.443671,0.456758,0.4682709,0.419575,0.471285
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,decode,runtime.prepare_attn_metadata,31,8.067923,0.2602555806451613,0.260603,0.27497,0.2820004,0.24041,0.283834
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,decode,runtime.prepare_inputs,31,47.024687,1.5169253870967743,1.511712,1.577566,1.6178853,1.432001,1.629405
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,decode,runtime.preprocess_model_inputs,31,0.989992,0.03193522580645161,0.031231,0.033727,0.046942299999999985,0.029119,0.052414
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,decode,runtime.slot_mappings,31,1.672286,0.05394470967741936,0.053823,0.056415,0.0578742,0.050367,0.058335
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,drain,cpu.engine.process_aborts,1,0.005824,0.005824,0.005824,0.005824,0.005824,0.005824,0.005824
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,drain,cpu.executor.submit_model,1,0.414008,0.414008,0.414008,0.414008,0.414008,0.414008,0.414008
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,drain,cpu.output.process_and_detokenize,1,0.064479,0.064479,0.064479,0.064479,0.064479,0.064479,0.064479
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,drain,cpu.output.wait_gpu_to_cpu,1,3.995211,3.995211,3.995211,3.995211,3.995211,3.995211,3.995211
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,drain,cpu.runner.update_states,1,0.302938,0.302938,0.302938,0.302938,0.302938,0.302938,0.302938
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,drain,cpu.scheduler.update_output,1,0.092958,0.092958,0.092958,0.092958,0.092958,0.092958,0.092958
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,prefill,cpu.engine.process_aborts,1,0.009408,0.009408,0.009408,0.009408,0.009408,0.009408,0.009408
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,prefill,cpu.executor.sample_and_sync,1,0.885005,0.885005,0.885005,0.885005,0.885005,0.885005,0.885005
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,prefill,cpu.executor.submit_model,1,53.46247,53.46247,53.46247,53.46247,53.46247,53.46247,53.46247
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,prefill,cpu.output.process_and_detokenize,1,0.006495,0.006495,0.006495,0.006495,0.006495,0.006495,0.006495
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,prefill,cpu.runner.select_execution_shape,1,0.040991,0.040991,0.040991,0.040991,0.040991,0.040991,0.040991
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,prefill,cpu.runner.update_states,1,0.470774,0.470774,0.470774,0.470774,0.470774,0.470774,0.470774
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,prefill,cpu.scheduler.grammar_mask,1,0.003264,0.003264,0.003264,0.003264,0.003264,0.003264,0.003264
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,prefill,cpu.scheduler.update_output,1,0.016191,0.016191,0.016191,0.016191,0.016191,0.016191,0.016191
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,prefill,gpu.compute_logits,1,0.209147,0.209147,0.209147,0.209147,0.209147,0.209147,0.209147
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,prefill,gpu.layer.01.fp.attention,1,1.044074,1.044074,1.044074,1.044074,1.044074,1.044074,1.044074
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,prefill,gpu.layer.01.fp.input_norm,1,0.247707,0.247707,0.247707,0.247707,0.247707,0.247707,0.247707
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,prefill,gpu.layer.01.fp.mlp,1,0.401464,0.401464,0.401464,0.401464,0.401464,0.401464,0.401464
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,prefill,gpu.layer.01.fp.post_attn_norm,1,0.155805,0.155805,0.155805,0.155805,0.155805,0.155805,0.155805
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,prefill,gpu.layer.01.fp.total,1,2.041909,2.041909,2.041909,2.041909,2.041909,2.041909,2.041909
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,prefill,gpu.layer.02.fp.attention,1,0.769199,0.769199,0.769199,0.769199,0.769199,0.769199,0.769199
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,prefill,gpu.layer.02.fp.input_norm,1,0.147677,0.147677,0.147677,0.147677,0.147677,0.147677,0.147677
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,prefill,gpu.layer.02.fp.mlp,1,0.36012,0.36012,0.36012,0.36012,0.36012,0.36012,0.36012
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,prefill,gpu.layer.02.fp.post_attn_norm,1,0.145309,0.145309,0.145309,0.145309,0.145309,0.145309,0.145309
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,prefill,gpu.layer.02.fp.total,1,1.569598,1.569598,1.569598,1.569598,1.569598,1.569598,1.569598
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,prefill,gpu.layer.03.fp.attention,1,0.767631,0.767631,0.767631,0.767631,0.767631,0.767631,0.767631
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,prefill,gpu.layer.03.fp.input_norm,1,0.134301,0.134301,0.134301,0.134301,0.134301,0.134301,0.134301
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,prefill,gpu.layer.03.fp.mlp,1,0.362584,0.362584,0.362584,0.362584,0.362584,0.362584,0.362584
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,prefill,gpu.layer.03.fp.post_attn_norm,1,0.157148,0.157148,0.157148,0.157148,0.157148,0.157148,0.157148
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,prefill,gpu.layer.03.fp.total,1,1.587486,1.587486,1.587486,1.587486,1.587486,1.587486,1.587486
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,prefill,gpu.layer.04.fp.attention,1,0.743088,0.743088,0.743088,0.743088,0.743088,0.743088,0.743088
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,prefill,gpu.layer.04.fp.input_norm,1,0.13555,0.13555,0.13555,0.13555,0.13555,0.13555,0.13555
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,prefill,gpu.layer.04.fp.mlp,1,0.354969,0.354969,0.354969,0.354969,0.354969,0.354969,0.354969
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,prefill,gpu.layer.04.fp.post_attn_norm,1,0.141053,0.141053,0.141053,0.141053,0.141053,0.141053,0.141053
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,prefill,gpu.layer.04.fp.total,1,1.525024,1.525024,1.525024,1.525024,1.525024,1.525024,1.525024
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,prefill,gpu.layer.05.fp.attention,1,0.731249,0.731249,0.731249,0.731249,0.731249,0.731249,0.731249
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,prefill,gpu.layer.05.fp.input_norm,1,0.130462,0.130462,0.130462,0.130462,0.130462,0.130462,0.130462
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,prefill,gpu.layer.05.fp.mlp,1,0.351576,0.351576,0.351576,0.351576,0.351576,0.351576,0.351576
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,prefill,gpu.layer.05.fp.post_attn_norm,1,0.137693,0.137693,0.137693,0.137693,0.137693,0.137693,0.137693
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,prefill,gpu.layer.05.fp.total,1,1.4968,1.4968,1.4968,1.4968,1.4968,1.4968,1.4968
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,prefill,gpu.layer.06.fp.attention,1,0.763119,0.763119,0.763119,0.763119,0.763119,0.763119,0.763119
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,prefill,gpu.layer.06.fp.input_norm,1,0.133725,0.133725,0.133725,0.133725,0.133725,0.133725,0.133725
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,prefill,gpu.layer.06.fp.mlp,1,0.351929,0.351929,0.351929,0.351929,0.351929,0.351929,0.351929
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,prefill,gpu.layer.06.fp.post_attn_norm,1,0.142941,0.142941,0.142941,0.142941,0.142941,0.142941,0.142941
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,prefill,gpu.layer.06.fp.total,1,1.541439,1.541439,1.541439,1.541439,1.541439,1.541439,1.541439
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,prefill,gpu.layer.07.fp.attention,1,0.740752,0.740752,0.740752,0.740752,0.740752,0.740752,0.740752
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,prefill,gpu.layer.07.fp.input_norm,1,0.151677,0.151677,0.151677,0.151677,0.151677,0.151677,0.151677
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,prefill,gpu.layer.07.fp.mlp,1,0.364696,0.364696,0.364696,0.364696,0.364696,0.364696,0.364696
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,prefill,gpu.layer.07.fp.post_attn_norm,1,0.144381,0.144381,0.144381,0.144381,0.144381,0.144381,0.144381
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,prefill,gpu.layer.07.fp.total,1,1.562847,1.562847,1.562847,1.562847,1.562847,1.562847,1.562847
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,prefill,gpu.layer.08.fp.attention,1,0.74888,0.74888,0.74888,0.74888,0.74888,0.74888,0.74888
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,prefill,gpu.layer.08.fp.input_norm,1,0.138685,0.138685,0.138685,0.138685,0.138685,0.138685,0.138685
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,prefill,gpu.layer.08.fp.mlp,1,0.360888,0.360888,0.360888,0.360888,0.360888,0.360888,0.360888
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,prefill,gpu.layer.08.fp.post_attn_norm,1,0.150813,0.150813,0.150813,0.150813,0.150813,0.150813,0.150813
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,prefill,gpu.layer.08.fp.total,1,1.552607,1.552607,1.552607,1.552607,1.552607,1.552607,1.552607
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,prefill,gpu.layer.09.fp.attention,1,0.730801,0.730801,0.730801,0.730801,0.730801,0.730801,0.730801
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,prefill,gpu.layer.09.fp.input_norm,1,0.131549,0.131549,0.131549,0.131549,0.131549,0.131549,0.131549
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,prefill,gpu.layer.09.fp.mlp,1,0.349752,0.349752,0.349752,0.349752,0.349752,0.349752,0.349752
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,prefill,gpu.layer.09.fp.post_attn_norm,1,0.139805,0.139805,0.139805,0.139805,0.139805,0.139805,0.139805
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,prefill,gpu.layer.09.fp.total,1,1.496576,1.496576,1.496576,1.496576,1.496576,1.496576,1.496576
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,prefill,gpu.layer.10.fp.attention,1,0.73208,0.73208,0.73208,0.73208,0.73208,0.73208,0.73208
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,prefill,gpu.layer.10.fp.input_norm,1,0.131997,0.131997,0.131997,0.131997,0.131997,0.131997,0.131997
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,prefill,gpu.layer.10.fp.mlp,1,0.372057,0.372057,0.372057,0.372057,0.372057,0.372057,0.372057
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,prefill,gpu.layer.10.fp.post_attn_norm,1,0.139325,0.139325,0.139325,0.139325,0.139325,0.139325,0.139325
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,prefill,gpu.layer.10.fp.total,1,1.517248,1.517248,1.517248,1.517248,1.517248,1.517248,1.517248
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,prefill,gpu.layer.11.fp.attention,1,0.784207,0.784207,0.784207,0.784207,0.784207,0.784207,0.784207
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,cpu,prefill,gpu.layer.11.fp.input_norm,1,0.141949,0.141949,0.141949,0.141949,0.141949,0.141949,0.141949
